Address,Latitude,Longitude,City
"800 N Glebe Rd,Arlington, VA 22203",38.88023,-77.114835,Washington
"801 N Glebe Rd,Arlington, VA 22203",38.880613,-77.114401,Washington
"2619 Columbia Pike,Arlington, VA 22204",38.862988,-77.085928,Alexandria
"1 Cameron St,Alexandria, VA 22314",38.806553,-77.051009,Washington
"5935 Kingstowne Towne Ctr,Alexandria, VA 22315",38.770815,-77.13821,Alexandria
"7405 Richmond Hwy,Alexandria, VA 22306",38.757085,-77.082634,Alexandria
"138 N Royal St,Alexandria, VA 22314",38.805626,-77.043551,Alexandria
"1319 King St,Alexandria, VA 22314",38.806116,-77.054351,Alexandria
"7702 Richmond Hwy,Alexandria, VA 22306",38.749419,-77.085148,Alexandria
"815 King St,Alexandria, VA 22314",38.805374,-77.048633,Alexandria
"305 S Washington St,Alexandria, VA 22314",38.802462,-77.047725,Washington
"3804 Mount Vernon Ave,Alexandria, VA 22305",38.839482,-77.062703,Washington
"5902 Richmond Hwy,Alexandria, VA 22303",38.791991,-77.060242,ArlingtonVA
"1700 N Beauregard St,Alexandria, VA 22311",38.833445,-77.122999,Washington
"815 S Washington St,Alexandria, VA 22314",38.796535,-77.048974,ArlingtonVA
"104 N West St,Alexandria, VA 22314",38.806268,-77.054712,Alexandria
"25 S Quaker Ln,Alexandria, VA 22314",38.807153,-77.087761,Washington
"7692 Richmond Hwy,Alexandria, VA 22306",38.750375,-77.084254,Washington
"1600 Duke St,Alexandria, VA 22314",38.803831,-77.05838,Washington
"2460 Eisenhower Ave,Alexandria, VA 22314",38.801207,-77.073926,Washington
"827 Slaters Ln,Alexandria, VA 22314",38.821606,-77.04726,Washington
"664 S Pickett St,Alexandria, VA 22304",38.803861,-77.132647,Alexandria
"809 King St,Alexandria, VA 22314",38.805358,-77.048483,ArlingtonVA
"2615 Mount Vernon Ave,Alexandria, VA 22301",38.829146,-77.058924,Alexandria
"904 King St,Alexandria, VA 22314",38.805275,-77.049452,Washington
"119 King St,Alexandria, VA 22314",38.804554,-77.041205,Washington
"911 King St,Alexandria, VA 22314",38.805631,-77.049557,Washington
"1636 Belle View Blvd,Alexandria, VA 22307",38.776235,-77.061042,Washington
"5000 Seminary Rd,Alexandria, VA 22311",38.83277,-77.117193,Washington
"219 King St,Alexandria, VA 22314",38.80461,-77.042074,Alexandria
"2000 Mount Vernon Ave,Alexandria, VA 22301",38.824023,-77.058413,Washington
"1120 King St,Alexandria, VA 22314",38.805531,-77.052297,Washington
"2312 Mount Vernon Ave,Alexandria, VA 22301",38.826682,-77.058917,Washington
"6210 Quander Rd,Alexandria, VA 22307",38.783706,-77.073525,Washington
"401 E Braddock Rd,Alexandria, VA 22301",38.813414,-77.055999,ArlingtonVA
"2850 Eisenhower Ave,Alexandria, VA 22314",38.801971,-77.081689,Washington
"127 N Washington St Ste C,Alexandria, VA 22314",38.805851,-77.046505,ArlingtonVA
"808 King St,Alexandria, VA 22314",38.805034,-77.0485,ArlingtonVA
"7601 Fordson Rd,Alexandria, VA 22306",38.751797,-77.084213,Washington
"410 S Van Dorn St,Alexandria, VA 22304",38.808754,-77.132386,Washington
"1222 King St,Alexandria, VA 22314",38.80579,-77.053432,Washington
"5580 Vincent Gate Ter,Alexandria, VA 22312",38.801574,-77.161459,Washington
"6111 Franconia Rd,Alexandria, VA 22310",38.781483,-77.146906,Alexandria
"835 N Royal St,Alexandria, VA 22314",38.813373,-77.041621,Alexandria
"330 S Pickett St,Alexandria, VA 22304",38.808011,-77.1239,Alexandria
"6408 Landsdowne Ctr,Alexandria, VA 22315",38.74099,-77.165732,Washington
"6430 Landsdowne Ctr,Alexandria, VA 22315",38.740243,-77.165569,Washington
"6452 Old Beulah St,Alexandria, VA 22315",38.742489,-77.162857,ArlingtonVA
"804 N Henry St,Alexandria, VA 22314",38.813836,-77.049756,Washington
"4551 Duke St,Alexandria, VA 22304",38.813035,-77.111275,Alexandria
"514 S Van Dorn St,Alexandria, VA 22304",38.805917,-77.132981,Alexandria
"8537 Richmond Hwy,Alexandria, VA 22309",38.726047,-77.113344,Alexandria
"362 S Pickett St,Alexandria, VA 22304",38.807482,-77.124289,Alexandria
"6406 Landsdowne Ctr,Alexandria, VA 22315",38.741041,-77.165648,Alexandria
"50 S Pickett St Ste 24,Alexandria, VA 22304",38.811142,-77.121205,Alexandria
"1905 Mount Vernon Ave,Alexandria, VA 22301",38.823473,-77.05805,Alexandria
"1669 N Quaker Ln,Alexandria, VA 22302",38.831647,-77.084818,Alexandria
"6 S Jordan St,Alexandria, VA 22304",38.811381,-77.109514,Alexandria
"8501 Richmond Hwy,Alexandria, VA 22309",38.726663,-77.112224,Alexandria
"1909 Mount Vernon Ave,Alexandria, VA 22301",38.82354,-77.058023,Alexandria
"5801 Duke St,Alexandria, VA 22304",38.815439,-77.131399,Alexandria
"281 S Van Dorn St,Alexandria, VA 22304",38.81068,-77.133501,Alexandria
"5925 Kingstowne Towne Ctr,Alexandria, VA 22315",38.770982,-77.137367,Alexandria
"7698 Richmond Hwy,Alexandria, VA 22306",38.749952,-77.085917,Washington
"1707 Centre Plz,Alexandria, VA 22302",38.829068,-77.084998,Alexandria
"4513 Duke St,Alexandria, VA 22304",38.812637,-77.110015,Alexandria
